moisture,time_stamp
70.2,26-Aug-2022 03:08:24
70.2,26-Aug-2022 03:28:19
69.8,26-Aug-2022 03:48:14
69.8,26-Aug-2022 04:08:07
69.8,26-Aug-2022 04:28:03
70.2,26-Aug-2022 04:47:57
69.8,26-Aug-2022 05:07:51
70.2,26-Aug-2022 05:27:45
69.8,26-Aug-2022 05:47:39
69.8,26-Aug-2022 06:07:33
70.2,26-Aug-2022 06:27:27
69.8,26-Aug-2022 06:47:21
69.8,26-Aug-2022 07:07:16
69.8,26-Aug-2022 07:27:13
69.8,26-Aug-2022 07:47:09
70.2,26-Aug-2022 08:07:05
69.8,26-Aug-2022 08:27:01
69.39,26-Aug-2022 08:46:54
69.8,26-Aug-2022 09:06:50
69.39,26-Aug-2022 09:26:46
69.8,26-Aug-2022 09:46:41
69.8,26-Aug-2022 10:06:35
69.8,26-Aug-2022 10:26:30
69.8,26-Aug-2022 11:06:22
69.8,26-Aug-2022 11:26:19
69.8,26-Aug-2022 11:46:17
70.2,26-Aug-2022 12:06:17
69.8,26-Aug-2022 12:26:15
70.2,26-Aug-2022 12:46:11
69.8,26-Aug-2022 13:06:07
70.2,26-Aug-2022 13:26:02
69.8,26-Aug-2022 13:45:58
69.8,26-Aug-2022 14:05:52
70.2,26-Aug-2022 14:25:47
70.2,26-Aug-2022 14:45:43
70.2,26-Aug-2022 15:05:40
70.2,26-Aug-2022 15:25:35
70.2,26-Aug-2022 15:45:32
70.2,26-Aug-2022 16:05:27
70.2,26-Aug-2022 16:25:23
70.2,26-Aug-2022 16:45:18
70.2,26-Aug-2022 17:05:15
70.2,26-Aug-2022 17:25:10
70.2,26-Aug-2022 17:45:06
70.2,26-Aug-2022 18:05:01
70.2,26-Aug-2022 18:24:55
70.61,26-Aug-2022 18:44:50
70.2,26-Aug-2022 19:04:44
70.2,26-Aug-2022 19:24:40
69.8,26-Aug-2022 20:04:26
69.8,26-Aug-2022 20:24:22
70.2,26-Aug-2022 20:44:17
69.8,26-Aug-2022 21:04:11
69.8,26-Aug-2022 21:24:04
70.2,26-Aug-2022 21:43:57
69.8,26-Aug-2022 22:03:52
69.8,26-Aug-2022 22:23:46
69.8,26-Aug-2022 22:43:41
69.8,26-Aug-2022 23:03:37
69.8,26-Aug-2022 23:23:33
69.8,26-Aug-2022 23:43:27
69.8,27-Aug-2022 00:03:23
69.8,27-Aug-2022 00:23:17
69.39,27-Aug-2022 00:43:12
69.8,27-Aug-2022 01:03:07
69.8,27-Aug-2022 01:23:01
69.8,27-Aug-2022 01:42:56
69.8,27-Aug-2022 02:02:51
69.8,27-Aug-2022 02:22:47
69.8,27-Aug-2022 02:42:41
69.8,27-Aug-2022 03:02:34
69.8,27-Aug-2022 03:22:29
69.8,27-Aug-2022 03:42:23
69.8,27-Aug-2022 04:02:19
69.8,27-Aug-2022 04:22:13
69.39,27-Aug-2022 04:42:07
69.39,27-Aug-2022 05:02:04
69.39,27-Aug-2022 05:41:52
69.8,27-Aug-2022 06:01:48
69.39,27-Aug-2022 06:21:43
69.8,27-Aug-2022 06:41:38
69.39,27-Aug-2022 07:01:32
69.39,27-Aug-2022 07:21:26
69.39,27-Aug-2022 07:41:21
69.39,27-Aug-2022 08:01:15
69.39,27-Aug-2022 08:21:09
69.39,27-Aug-2022 08:41:04
69.39,27-Aug-2022 09:01:01
69.39,27-Aug-2022 09:20:56
69.39,27-Aug-2022 09:40:52
69.8,27-Aug-2022 10:00:48
69.39,27-Aug-2022 10:20:44
69.8,27-Aug-2022 10:40:39
69.8,27-Aug-2022 11:00:34
69.8,27-Aug-2022 11:20:29
73.06,27-Aug-2022 11:40:24
76.73,27-Aug-2022 12:00:21
79.59,27-Aug-2022 12:20:19
78.78,27-Aug-2022 12:40:15
77.14,27-Aug-2022 13:00:11
76.33,27-Aug-2022 13:20:06
75.51,27-Aug-2022 13:40:03
75.51,27-Aug-2022 13:59:58
75.1,27-Aug-2022 14:19:53
74.29,27-Aug-2022 14:39:51
74.29,27-Aug-2022 14:59:47
74.29,27-Aug-2022 15:19:43
73.88,27-Aug-2022 15:39:39
73.88,27-Aug-2022 15:59:34
73.88,27-Aug-2022 16:19:29
73.47,27-Aug-2022 16:39:24
73.47,27-Aug-2022 16:59:20
73.47,27-Aug-2022 17:19:15
73.47,27-Aug-2022 17:39:10
73.06,27-Aug-2022 17:59:07
73.06,27-Aug-2022 18:19:03
72.65,27-Aug-2022 18:38:58
72.65,27-Aug-2022 18:58:53
72.24,27-Aug-2022 19:18:48
72.65,27-Aug-2022 19:38:42
72.24,27-Aug-2022 19:58:36
72.24,27-Aug-2022 20:18:29
72.24,27-Aug-2022 20:38:23
71.84,27-Aug-2022 20:58:17
71.84,27-Aug-2022 21:18:11
71.84,27-Aug-2022 21:38:03
71.84,27-Aug-2022 21:57:58
71.84,27-Aug-2022 22:17:51
71.84,27-Aug-2022 22:37:46
71.02,27-Aug-2022 22:57:41
71.43,27-Aug-2022 23:17:35
71.84,27-Aug-2022 23:37:31
71.43,27-Aug-2022 23:57:26
71.43,28-Aug-2022 00:17:20
71.43,28-Aug-2022 00:37:16
71.43,28-Aug-2022 00:57:11
71.43,28-Aug-2022 01:17:05
71.02,28-Aug-2022 01:36:59
71.02,28-Aug-2022 01:56:55
71.43,28-Aug-2022 02:16:51
71.02,28-Aug-2022 02:36:45
71.02,28-Aug-2022 02:56:41
71.02,28-Aug-2022 03:16:36
71.02,28-Aug-2022 03:36:31
71.02,28-Aug-2022 04:16:24
71.02,28-Aug-2022 04:36:19
71.02,28-Aug-2022 04:56:13
71.43,28-Aug-2022 05:16:07
71.02,28-Aug-2022 05:36:01
71.43,28-Aug-2022 05:55:55
71.02,28-Aug-2022 06:15:49
71.02,28-Aug-2022 06:35:43
70.61,28-Aug-2022 06:55:39
70.61,28-Aug-2022 07:15:33
71.02,28-Aug-2022 07:35:27
71.02,28-Aug-2022 07:55:21
70.61,28-Aug-2022 08:15:17
71.02,28-Aug-2022 08:35:11
70.61,28-Aug-2022 08:55:07
70.61,28-Aug-2022 09:15:01
70.61,28-Aug-2022 09:34:57
70.61,28-Aug-2022 09:54:53
70.61,28-Aug-2022 10:14:48
71.02,28-Aug-2022 10:34:42
70.61,28-Aug-2022 10:54:36
70.61,28-Aug-2022 11:14:31
70.61,28-Aug-2022 11:34:26
70.2,28-Aug-2022 11:54:23
70.2,28-Aug-2022 12:14:19
70.61,28-Aug-2022 12:34:14
70.61,28-Aug-2022 12:54:11
70.61,28-Aug-2022 13:14:08
70.61,28-Aug-2022 13:34:04
70.61,28-Aug-2022 13:54:00
70.2,28-Aug-2022 14:13:56
70.2,28-Aug-2022 14:33:52
70.2,28-Aug-2022 14:53:46
70.2,28-Aug-2022 15:13:40
70.61,28-Aug-2022 15:33:34
70.2,28-Aug-2022 15:53:27
70.2,28-Aug-2022 16:13:20
70.2,28-Aug-2022 16:33:14
70.2,28-Aug-2022 16:53:09
70.2,28-Aug-2022 17:13:03
70.61,28-Aug-2022 17:32:58
69.8,28-Aug-2022 17:52:53
70.2,28-Aug-2022 18:12:45
70.2,28-Aug-2022 18:32:40
70.2,28-Aug-2022 18:52:34
69.8,28-Aug-2022 19:12:29
70.2,28-Aug-2022 19:32:23
69.8,28-Aug-2022 19:52:17
69.8,28-Aug-2022 20:12:13
69.8,28-Aug-2022 20:32:10
70.2,28-Aug-2022 20:52:05
69.8,28-Aug-2022 21:12:01
69.8,28-Aug-2022 21:31:55
70.2,28-Aug-2022 21:51:49
70.2,28-Aug-2022 22:11:45
69.8,28-Aug-2022 22:31:39
69.8,28-Aug-2022 22:51:35
69.8,28-Aug-2022 23:11:28
69.8,28-Aug-2022 23:31:23
69.8,28-Aug-2022 23:51:19
69.8,29-Aug-2022 00:11:15
69.8,29-Aug-2022 00:31:11
69.8,29-Aug-2022 00:51:05
69.8,29-Aug-2022 01:10:59
69.8,29-Aug-2022 01:30:54
69.8,29-Aug-2022 02:10:43
69.39,29-Aug-2022 02:30:38
69.39,29-Aug-2022 02:50:33
69.8,29-Aug-2022 03:10:29
69.39,29-Aug-2022 03:30:24
69.39,29-Aug-2022 04:30:08
69.39,29-Aug-2022 04:50:05
69.39,29-Aug-2022 05:10:01
69.39,29-Aug-2022 05:29:55
69.39,29-Aug-2022 05:49:49
69.39,29-Aug-2022 06:09:45
69.39,29-Aug-2022 06:29:41
69.39,29-Aug-2022 06:49:36
69.39,29-Aug-2022 07:09:32
69.39,29-Aug-2022 07:29:25
68.98,29-Aug-2022 07:49:20
69.39,29-Aug-2022 08:09:14
69.39,29-Aug-2022 08:29:10
68.98,29-Aug-2022 09:09:01
69.39,29-Aug-2022 09:28:56
68.98,29-Aug-2022 09:48:50
68.98,29-Aug-2022 10:08:43
69.39,29-Aug-2022 10:28:39
69.39,29-Aug-2022 10:48:35
69.8,29-Aug-2022 11:08:30
69.39,29-Aug-2022 11:28:28
69.8,29-Aug-2022 11:48:24
69.8,29-Aug-2022 12:08:20
69.8,29-Aug-2022 12:28:15
69.39,29-Aug-2022 12:48:10
69.8,29-Aug-2022 13:08:08
69.8,29-Aug-2022 13:28:05
69.8,29-Aug-2022 13:48:01
70.2,29-Aug-2022 14:07:58
69.8,29-Aug-2022 14:27:51
69.8,29-Aug-2022 14:47:46
69.8,29-Aug-2022 15:07:42
69.8,29-Aug-2022 15:27:38
69.8,29-Aug-2022 15:47:33
69.8,29-Aug-2022 16:07:28
70.2,29-Aug-2022 16:27:23
69.8,29-Aug-2022 16:47:17
69.8,29-Aug-2022 17:07:12
69.8,29-Aug-2022 17:27:07
69.8,29-Aug-2022 17:47:03
69.8,29-Aug-2022 18:06:56
69.8,29-Aug-2022 18:26:52
69.8,29-Aug-2022 18:46:46
69.8,29-Aug-2022 19:06:41
69.8,29-Aug-2022 19:26:35
69.8,29-Aug-2022 19:46:31
69.8,29-Aug-2022 20:06:25
69.8,29-Aug-2022 20:26:20
69.39,29-Aug-2022 21:06:09
69.8,29-Aug-2022 21:26:02
69.39,29-Aug-2022 21:45:56
69.39,29-Aug-2022 22:05:49
69.8,29-Aug-2022 22:25:43
69.8,29-Aug-2022 22:45:38
69.8,29-Aug-2022 23:05:30
69.39,29-Aug-2022 23:25:22
69.8,29-Aug-2022 23:45:17
69.39,30-Aug-2022 00:05:12
69.39,30-Aug-2022 00:25:08
68.98,30-Aug-2022 01:24:51
69.39,30-Aug-2022 01:44:46
69.39,30-Aug-2022 02:04:40
68.98,30-Aug-2022 02:24:34
69.39,30-Aug-2022 02:44:27
69.39,30-Aug-2022 03:04:21
69.39,30-Aug-2022 03:24:15
69.39,30-Aug-2022 03:44:09
69.39,30-Aug-2022 04:04:05
69.39,30-Aug-2022 04:24:01
69.39,30-Aug-2022 04:43:58
69.39,30-Aug-2022 05:03:53
69.39,30-Aug-2022 05:23:47
69.39,30-Aug-2022 05:43:44
69.39,30-Aug-2022 06:03:41
68.98,30-Aug-2022 06:23:34
69.39,30-Aug-2022 06:43:28
68.98,30-Aug-2022 07:03:23
68.98,30-Aug-2022 07:23:17
68.98,30-Aug-2022 07:43:12
68.98,30-Aug-2022 08:03:08
68.98,30-Aug-2022 08:23:02
69.39,30-Aug-2022 08:42:56
69.39,30-Aug-2022 09:02:53
69.39,30-Aug-2022 09:22:48
69.39,30-Aug-2022 09:42:44
68.98,30-Aug-2022 10:02:41
68.98,30-Aug-2022 10:22:37
69.39,30-Aug-2022 10:42:33
69.39,30-Aug-2022 11:02:30
69.39,30-Aug-2022 11:22:28
69.39,30-Aug-2022 12:02:19
69.39,30-Aug-2022 12:22:16
69.39,30-Aug-2022 13:02:07
69.8,30-Aug-2022 13:22:03
69.39,30-Aug-2022 13:41:58
69.39,30-Aug-2022 14:01:54
69.39,30-Aug-2022 14:21:49
69.39,30-Aug-2022 14:41:44
69.39,30-Aug-2022 15:01:40
69.8,30-Aug-2022 15:21:37
69.8,30-Aug-2022 15:41:33
69.8,30-Aug-2022 16:01:28
69.8,30-Aug-2022 16:21:25
69.8,30-Aug-2022 16:41:19
69.8,30-Aug-2022 17:01:14
69.8,30-Aug-2022 17:21:09
69.8,30-Aug-2022 18:00:59
69.8,30-Aug-2022 18:20:53
69.8,30-Aug-2022 18:40:46
69.8,30-Aug-2022 19:00:38
69.8,30-Aug-2022 19:20:33
69.8,30-Aug-2022 19:40:27
69.8,30-Aug-2022 20:00:21
69.8,30-Aug-2022 20:40:10
69.8,30-Aug-2022 21:00:04
69.39,30-Aug-2022 21:19:59
69.39,30-Aug-2022 21:39:52
69.39,30-Aug-2022 21:59:46
69.39,30-Aug-2022 22:19:41
69.39,30-Aug-2022 22:39:37
69.8,30-Aug-2022 22:59:32
69.8,30-Aug-2022 23:19:27
69.8,30-Aug-2022 23:39:22
69.39,30-Aug-2022 23:59:16
69.8,31-Aug-2022 00:19:10
69.39,31-Aug-2022 00:39:06
69.39,31-Aug-2022 00:59:01
69.39,31-Aug-2022 01:18:55
69.39,31-Aug-2022 01:38:51
69.8,31-Aug-2022 01:58:45
69.39,31-Aug-2022 02:18:40
69.39,31-Aug-2022 02:38:34
69.8,31-Aug-2022 03:18:26
69.39,31-Aug-2022 03:38:20
69.39,31-Aug-2022 03:58:14
69.8,31-Aug-2022 04:18:08
69.8,31-Aug-2022 04:38:03
69.8,31-Aug-2022 04:57:59
69.39,31-Aug-2022 05:17:54
69.39,31-Aug-2022 05:37:50
69.8,31-Aug-2022 05:57:46
69.39,31-Aug-2022 06:17:42
69.39,31-Aug-2022 06:37:36
69.39,31-Aug-2022 06:57:31
69.39,31-Aug-2022 07:17:27
69.39,31-Aug-2022 07:37:22
69.39,31-Aug-2022 07:57:17
69.39,31-Aug-2022 08:17:10
69.39,31-Aug-2022 08:37:05
69.39,31-Aug-2022 08:57:01
69.39,31-Aug-2022 09:16:55
69.39,31-Aug-2022 09:36:52
68.98,31-Aug-2022 09:56:46
69.39,31-Aug-2022 10:16:40
69.39,31-Aug-2022 10:36:35
68.98,31-Aug-2022 10:56:30
69.39,31-Aug-2022 11:16:27
69.39,31-Aug-2022 11:36:22
69.39,31-Aug-2022 11:56:17
69.8,31-Aug-2022 12:36:08
69.39,31-Aug-2022 12:56:03
69.39,31-Aug-2022 13:15:59
69.8,31-Aug-2022 13:35:55
69.39,31-Aug-2022 13:55:52
69.39,31-Aug-2022 14:15:47
69.8,31-Aug-2022 14:35:42
69.8,31-Aug-2022 14:55:37
69.8,31-Aug-2022 15:15:33
69.8,31-Aug-2022 15:35:29
69.8,31-Aug-2022 15:55:24
69.8,31-Aug-2022 16:15:20
69.8,31-Aug-2022 16:35:16
69.8,31-Aug-2022 16:55:10
69.8,31-Aug-2022 17:15:06
69.8,31-Aug-2022 17:35:00
69.8,31-Aug-2022 17:54:55
69.8,31-Aug-2022 18:14:49
69.39,31-Aug-2022 18:34:42
69.8,31-Aug-2022 18:54:37
69.8,31-Aug-2022 19:14:34
69.8,31-Aug-2022 19:34:29
69.8,31-Aug-2022 19:54:22
69.8,31-Aug-2022 20:14:16
69.39,31-Aug-2022 20:34:12
69.8,31-Aug-2022 20:54:07
69.39,31-Aug-2022 21:14:02
69.8,31-Aug-2022 21:33:56
69.39,31-Aug-2022 21:53:51
69.8,31-Aug-2022 22:13:46
69.8,31-Aug-2022 22:33:42
69.8,31-Aug-2022 22:53:37
69.8,31-Aug-2022 23:13:31
69.39,31-Aug-2022 23:33:25
69.39,31-Aug-2022 23:53:21
69.39,01-Sep-2022 00:13:16
69.8,01-Sep-2022 00:33:11
69.8,01-Sep-2022 00:53:07
69.8,01-Sep-2022 01:13:01
69.39,01-Sep-2022 01:32:56
69.39,01-Sep-2022 01:52:52
68.98,01-Sep-2022 02:12:47
69.39,01-Sep-2022 02:32:42
69.39,01-Sep-2022 02:52:38
69.39,01-Sep-2022 03:12:33
69.39,01-Sep-2022 03:32:29
69.39,01-Sep-2022 03:52:24
69.39,01-Sep-2022 04:32:13
69.39,01-Sep-2022 04:52:08
69.39,01-Sep-2022 05:12:03
69.39,01-Sep-2022 05:31:58
69.39,01-Sep-2022 05:51:53
69.39,01-Sep-2022 06:11:48
69.39,01-Sep-2022 06:31:43
68.98,01-Sep-2022 06:51:39
69.39,01-Sep-2022 07:11:35
68.98,01-Sep-2022 07:31:30
69.39,01-Sep-2022 07:51:24
69.39,01-Sep-2022 08:11:21
69.39,01-Sep-2022 08:31:15
69.39,01-Sep-2022 08:51:10
68.98,01-Sep-2022 09:11:05
68.98,01-Sep-2022 09:31:01
69.39,01-Sep-2022 09:50:59
69.39,01-Sep-2022 10:10:53
69.39,01-Sep-2022 10:30:49
69.39,01-Sep-2022 10:50:46
69.39,01-Sep-2022 11:10:41
69.39,01-Sep-2022 11:30:36
69.39,01-Sep-2022 11:50:31
69.39,01-Sep-2022 12:10:28
69.39,01-Sep-2022 12:30:24
69.39,01-Sep-2022 12:50:20
69.39,01-Sep-2022 13:10:16
69.39,01-Sep-2022 13:30:11
69.39,01-Sep-2022 13:50:08
69.8,01-Sep-2022 14:10:05
69.39,01-Sep-2022 14:30:00
69.39,01-Sep-2022 14:49:56
69.8,01-Sep-2022 15:09:52
69.8,01-Sep-2022 15:29:47
69.8,01-Sep-2022 15:49:41
69.8,01-Sep-2022 16:29:32
69.8,01-Sep-2022 16:49:29
69.8,01-Sep-2022 17:09:24
69.8,01-Sep-2022 17:29:19
69.8,01-Sep-2022 17:49:15
69.8,01-Sep-2022 18:09:11
69.39,01-Sep-2022 18:29:04
69.8,01-Sep-2022 18:48:59
69.39,01-Sep-2022 19:08:53
69.39,01-Sep-2022 19:28:48
69.39,01-Sep-2022 19:48:44
69.39,01-Sep-2022 20:08:38
69.39,01-Sep-2022 20:28:33
69.8,01-Sep-2022 21:08:21
69.39,01-Sep-2022 21:28:16
69.39,01-Sep-2022 21:48:10
69.39,01-Sep-2022 22:08:04
69.39,01-Sep-2022 22:28:00
69.39,01-Sep-2022 22:47:55
69.39,01-Sep-2022 23:07:49
68.98,01-Sep-2022 23:27:44
69.39,01-Sep-2022 23:47:39
69.39,02-Sep-2022 00:07:33
68.98,02-Sep-2022 00:27:28
69.39,02-Sep-2022 00:47:24
69.39,02-Sep-2022 01:07:18
69.39,02-Sep-2022 01:27:13
69.39,02-Sep-2022 01:47:07
69.39,02-Sep-2022 02:07:03
69.39,02-Sep-2022 02:26:58
69.8,02-Sep-2022 02:46:53
69.39,02-Sep-2022 03:06:49
69.8,02-Sep-2022 03:26:40
76.33,02-Sep-2022 03:46:33
75.92,02-Sep-2022 04:06:27
74.69,02-Sep-2022 04:26:22
74.29,02-Sep-2022 04:46:19
73.88,02-Sep-2022 05:06:15
73.47,02-Sep-2022 05:26:10
73.47,02-Sep-2022 05:46:05
73.06,02-Sep-2022 06:06:00
73.06,02-Sep-2022 06:25:54
73.06,02-Sep-2022 06:45:48
73.06,02-Sep-2022 07:05:43
72.24,02-Sep-2022 07:25:37
72.65,02-Sep-2022 07:45:31
72.24,02-Sep-2022 08:05:25
72.24,02-Sep-2022 08:25:21
72.24,02-Sep-2022 08:45:16
72.24,02-Sep-2022 09:05:10
71.84,02-Sep-2022 09:25:07
72.24,02-Sep-2022 09:45:01
71.84,02-Sep-2022 10:04:55
71.84,02-Sep-2022 10:24:51
71.84,02-Sep-2022 10:44:45
71.84,02-Sep-2022 11:04:40
71.84,02-Sep-2022 11:24:35
71.43,02-Sep-2022 11:44:30
71.84,02-Sep-2022 12:04:26
71.84,02-Sep-2022 12:24:21
72.24,02-Sep-2022 12:44:16
72.24,02-Sep-2022 13:04:15
71.84,02-Sep-2022 13:44:06
72.24,02-Sep-2022 14:04:02
71.84,02-Sep-2022 14:23:56
71.84,02-Sep-2022 14:43:52
71.84,02-Sep-2022 15:03:47
71.84,02-Sep-2022 15:23:42
71.43,02-Sep-2022 15:43:37
72.24,02-Sep-2022 16:03:35
71.84,02-Sep-2022 16:23:28
71.43,02-Sep-2022 16:43:23
71.43,02-Sep-2022 17:03:17
71.84,02-Sep-2022 17:23:11
71.84,02-Sep-2022 17:43:06
71.43,02-Sep-2022 18:03:00
71.84,02-Sep-2022 18:22:55
71.43,02-Sep-2022 18:42:52
71.84,02-Sep-2022 19:02:47
71.43,02-Sep-2022 19:22:42
71.84,02-Sep-2022 19:42:36
71.43,02-Sep-2022 20:02:30
71.43,02-Sep-2022 20:22:24
71.43,02-Sep-2022 20:42:21
71.43,02-Sep-2022 21:02:15
71.43,02-Sep-2022 21:22:09
71.43,02-Sep-2022 21:42:04
71.43,02-Sep-2022 22:01:58
71.43,02-Sep-2022 22:21:52
71.43,02-Sep-2022 22:41:47
71.43,02-Sep-2022 23:01:44
71.43,02-Sep-2022 23:21:37
71.43,02-Sep-2022 23:41:31
71.43,03-Sep-2022 00:01:26
71.43,03-Sep-2022 00:21:20
71.02,03-Sep-2022 00:41:14
71.43,03-Sep-2022 01:01:09
71.02,03-Sep-2022 01:21:04
71.43,03-Sep-2022 01:40:58
71.43,03-Sep-2022 02:00:54
71.02,03-Sep-2022 02:40:43
71.43,03-Sep-2022 03:00:37
71.43,03-Sep-2022 03:20:31
71.02,03-Sep-2022 03:40:26
71.43,03-Sep-2022 04:00:20
71.43,03-Sep-2022 04:20:14
71.02,03-Sep-2022 04:40:08
71.02,03-Sep-2022 05:00:03
71.02,03-Sep-2022 05:19:57
71.02,03-Sep-2022 05:39:52
70.61,03-Sep-2022 05:59:47
71.02,03-Sep-2022 06:19:43
71.02,03-Sep-2022 06:39:38
71.02,03-Sep-2022 07:19:30
71.02,03-Sep-2022 07:39:24
71.02,03-Sep-2022 07:59:18
70.61,03-Sep-2022 08:19:13
70.61,03-Sep-2022 08:39:10
71.02,03-Sep-2022 08:59:04
71.02,03-Sep-2022 09:18:59
71.02,03-Sep-2022 09:38:53
70.61,03-Sep-2022 09:58:48
70.61,03-Sep-2022 10:18:43
71.02,03-Sep-2022 10:38:38
71.02,03-Sep-2022 10:58:34
71.02,03-Sep-2022 11:18:32
70.61,03-Sep-2022 11:38:28
70.61,03-Sep-2022 11:58:25
71.02,03-Sep-2022 12:18:23
71.02,03-Sep-2022 12:38:20
71.02,03-Sep-2022 12:58:17
71.02,03-Sep-2022 13:18:12
70.61,03-Sep-2022 13:38:08
71.02,03-Sep-2022 13:58:03
71.02,03-Sep-2022 14:17:58
71.02,03-Sep-2022 14:37:55
71.02,03-Sep-2022 14:57:50
71.02,03-Sep-2022 15:17:45
71.02,03-Sep-2022 15:37:40
71.02,03-Sep-2022 15:57:36
71.02,03-Sep-2022 16:17:32
71.02,03-Sep-2022 16:37:26
71.02,03-Sep-2022 16:57:21
71.02,03-Sep-2022 17:17:17
71.43,03-Sep-2022 17:37:11
71.02,03-Sep-2022 17:57:04
71.02,03-Sep-2022 18:16:58
71.02,03-Sep-2022 18:36:53
71.02,03-Sep-2022 18:56:47
70.61,03-Sep-2022 19:16:42
71.02,03-Sep-2022 19:36:36
71.02,03-Sep-2022 19:56:31
71.02,03-Sep-2022 20:16:25
71.02,03-Sep-2022 20:36:21
71.02,03-Sep-2022 20:56:16
71.02,03-Sep-2022 21:16:10
71.02,03-Sep-2022 21:36:04
70.61,03-Sep-2022 21:55:59
71.02,03-Sep-2022 22:15:53
71.02,03-Sep-2022 22:35:46
70.61,03-Sep-2022 22:55:42
70.61,03-Sep-2022 23:15:37
70.61,03-Sep-2022 23:35:30
70.61,03-Sep-2022 23:55:26
70.2,04-Sep-2022 00:15:21
70.2,04-Sep-2022 00:35:16
70.61,04-Sep-2022 00:55:11
70.61,04-Sep-2022 01:15:05
70.61,04-Sep-2022 01:35:01
70.2,04-Sep-2022 01:54:54
70.2,04-Sep-2022 02:14:49
70.61,04-Sep-2022 02:34:45
70.61,04-Sep-2022 02:54:39
70.2,04-Sep-2022 03:14:36
70.2,04-Sep-2022 03:34:29
70.2,04-Sep-2022 03:54:23
70.2,04-Sep-2022 04:14:16
70.2,04-Sep-2022 04:34:09
70.2,04-Sep-2022 04:54:02
69.8,04-Sep-2022 05:13:57
69.8,04-Sep-2022 05:33:51
70.2,04-Sep-2022 05:53:47
70.2,04-Sep-2022 06:13:42
70.2,04-Sep-2022 06:33:36
69.8,04-Sep-2022 06:53:32
69.8,04-Sep-2022 07:13:29
69.8,04-Sep-2022 07:33:23
69.8,04-Sep-2022 07:53:21
69.8,04-Sep-2022 08:13:16
69.8,04-Sep-2022 08:33:11
70.2,04-Sep-2022 08:53:05
69.8,04-Sep-2022 09:13:00
69.8,04-Sep-2022 09:32:55
69.8,04-Sep-2022 10:12:45
69.8,04-Sep-2022 10:32:38
69.8,04-Sep-2022 10:52:34
69.8,04-Sep-2022 11:12:33
70.2,04-Sep-2022 11:32:30
70.2,04-Sep-2022 11:52:26
70.2,04-Sep-2022 12:12:22
69.8,04-Sep-2022 12:32:18
69.8,04-Sep-2022 12:52:14
69.8,04-Sep-2022 13:12:12
69.8,04-Sep-2022 13:32:07
70.2,04-Sep-2022 13:52:02
69.8,04-Sep-2022 14:11:56
70.2,04-Sep-2022 14:31:52
69.8,04-Sep-2022 14:51:49
70.2,04-Sep-2022 15:11:46
70.2,04-Sep-2022 15:31:44
70.2,04-Sep-2022 15:51:40
69.8,04-Sep-2022 16:11:34
69.8,04-Sep-2022 16:31:30
70.2,04-Sep-2022 16:51:24
70.2,04-Sep-2022 17:11:17
70.2,04-Sep-2022 17:31:12
69.8,04-Sep-2022 17:51:06
69.8,04-Sep-2022 18:11:01
70.2,04-Sep-2022 18:30:54
70.2,04-Sep-2022 18:50:50
70.2,04-Sep-2022 19:10:46
70.2,04-Sep-2022 19:30:40
69.8,04-Sep-2022 19:50:35
69.8,04-Sep-2022 20:10:30
69.8,04-Sep-2022 20:30:26
69.8,04-Sep-2022 20:50:21
70.2,04-Sep-2022 21:10:17
69.8,04-Sep-2022 21:30:11
69.8,04-Sep-2022 21:50:04
70.2,04-Sep-2022 22:09:58
69.8,04-Sep-2022 22:29:52
69.8,07-Sep-2022 13:33:33
70.2,07-Sep-2022 13:53:28
76.33,07-Sep-2022 14:33:18
75.92,07-Sep-2022 14:53:12
75.1,07-Sep-2022 15:13:08
75.1,07-Sep-2022 15:33:03
74.69,07-Sep-2022 15:52:58
74.69,07-Sep-2022 16:32:50
74.29,07-Sep-2022 17:12:40
74.29,07-Sep-2022 17:32:35
74.29,07-Sep-2022 17:52:30
73.88,07-Sep-2022 18:12:23
73.88,07-Sep-2022 18:32:16
73.06,07-Sep-2022 19:12:04
73.47,07-Sep-2022 19:32:00
73.06,07-Sep-2022 19:51:53
73.06,07-Sep-2022 20:11:48
73.06,07-Sep-2022 20:31:44
73.06,07-Sep-2022 20:51:40
72.65,07-Sep-2022 21:11:34
72.65,07-Sep-2022 21:31:27
72.65,07-Sep-2022 21:51:21
72.24,07-Sep-2022 22:11:16
72.24,07-Sep-2022 22:31:10
72.24,07-Sep-2022 22:51:04
71.84,07-Sep-2022 23:10:59
72.24,07-Sep-2022 23:30:53
72.24,07-Sep-2022 23:50:49
72.24,08-Sep-2022 00:10:43
72.24,08-Sep-2022 00:30:38
71.84,08-Sep-2022 00:50:34
71.84,08-Sep-2022 01:10:29
71.84,08-Sep-2022 01:30:23
71.84,08-Sep-2022 01:50:18
71.84,08-Sep-2022 02:10:13
71.43,08-Sep-2022 02:30:07
71.43,08-Sep-2022 02:50:02
71.43,08-Sep-2022 03:09:56
71.43,08-Sep-2022 03:29:52
71.84,08-Sep-2022 03:49:47
71.43,08-Sep-2022 04:09:42
71.43,08-Sep-2022 04:29:36
71.43,08-Sep-2022 04:49:32
71.43,08-Sep-2022 05:09:25
71.43,08-Sep-2022 05:29:20
71.02,08-Sep-2022 05:49:14
71.43,08-Sep-2022 06:09:08
71.43,08-Sep-2022 06:29:02
71.43,08-Sep-2022 06:48:56
71.43,08-Sep-2022 07:08:50
