TIME,T,RH,P,WS,WD,WDSD1,Srad,pressmb
07-Sep-2014 23:30:00,16.55,98.9,0,1.812,147.3,24.22,0,901
08-Sep-2014 00:00:00,16.35,98.8,0,1.657,155.6,29.97,0,900
08-Sep-2014 00:30:00,16.24,98.5,0,1.222,154.1,24.93,0,900
08-Sep-2014 01:00:00,16.31,98.9,0,1.274,161.4,20.63,0,900
08-Sep-2014 01:30:00,16.26,98.9,0,1.427,160.3,29.96,0,900
08-Sep-2014 02:00:00,15.87,99.3,0,1.367,149.6,26.43,0,900
08-Sep-2014 02:30:00,15.87,99.3,0,1.301,149.8,26.46,0,900
08-Sep-2014 03:00:00,15.93,97.8,0,1.153,151.4,28.09,0,899
08-Sep-2014 03:30:00,15.79,96.5,0,1.231,153.4,24.69,0,899
08-Sep-2014 04:00:00,15.6,96.2,0,1.296,162.3,23.38,0,900
08-Sep-2014 04:30:00,14.98,96.2,0,0.667,150.4,19.91,0,900
08-Sep-2014 05:00:00,14.17,94.6,0,0.656,143,25.91,0,900
08-Sep-2014 05:30:00,13.96,92.5,0,0.467,137.2,32.19,0,900
08-Sep-2014 06:00:00,13.67,90.2,0,0.574,151.2,29.46,0.011,900
08-Sep-2014 06:30:00,13.63,91.6,0,0.212,94.9,21.12,2.438,900
08-Sep-2014 07:00:00,13.97,92.9,0,0.739,103,24.82,24.6,901
08-Sep-2014 07:30:00,16.72,79.68,0,0.982,144.5,24.08,160.1,901
08-Sep-2014 08:00:00,18.79,76.08,0,1.466,142.8,26.93,257.7,902
08-Sep-2014 08:30:00,20.03,71.23,0,1.46,144.7,29.37,398.5,902
08-Sep-2014 09:00:00,21.66,58.06,0,2.006,148.6,19.89,492.9,902
08-Sep-2014 09:30:00,23.05,56.66,0,2.047,159.9,31.65,609.1,902
08-Sep-2014 10:00:00,23.04,56.29,0,2.309,163.1,31.14,527,903
08-Sep-2014 10:30:00,23.99,51.96,0,2.181,166.8,29.95,701.4,903
08-Sep-2014 11:00:00,24.79,51.49,0,2.081,167.2,31.05,577.8,902
08-Sep-2014 11:30:00,25.64,48.12,0,2.407,158.5,24.89,668.2,902
08-Sep-2014 12:00:00,26.73,43.56,0,2.254,165,31.57,954,901
08-Sep-2014 12:30:00,28.07,41.85,0,2.122,143.9,29.7,969,901
08-Sep-2014 13:00:00,28.41,42,0,2.338,168.3,35.48,910,900
08-Sep-2014 13:30:00,28.78,41.8,0,2.404,146.4,30.11,926,900
08-Sep-2014 14:00:00,28.91,38.16,0,2.373,155.2,20.7,853,899
08-Sep-2014 14:30:00,29.04,37.48,0,2.428,145.1,41.56,782.2,899
08-Sep-2014 15:00:00,28.26,42.77,0,2.242,143.7,37.11,409.4,898
08-Sep-2014 15:30:00,27.75,38.97,0,1.995,162.8,29.61,583.3,898
08-Sep-2014 16:00:00,28.56,42.34,0,2.277,151.6,30.03,430.6,898
08-Sep-2014 16:30:00,27.18,47.3,0,2.413,129.8,33.58,228.8,898
08-Sep-2014 17:00:00,26.05,49.02,0,2.55,122,23.41,214.7,898
08-Sep-2014 17:30:00,26.29,49.02,0,2.628,120.7,19.36,244.8,898
08-Sep-2014 18:00:00,24.87,61.35,0,3.154,124,21.03,81.9,898
08-Sep-2014 18:30:00,23.01,66.86,0,2.821,123.7,12.8,12.6,898
08-Sep-2014 19:00:00,21.87,75.21,0,2.655,130.5,20.25,0.695,898
08-Sep-2014 19:30:00,20.68,82.3,0,2.599,134.5,14.07,0,898
08-Sep-2014 20:00:00,19.54,86.5,0,2.473,131.6,20.83,0,899
08-Sep-2014 20:30:00,18.87,88.2,0,3.117,127.8,17.45,0,899
08-Sep-2014 21:00:00,18.49,88.6,0,2.398,139.7,23.2,0,900
08-Sep-2014 21:30:00,18.3,87,0,2.199,147,21.25,0,900
08-Sep-2014 22:00:00,18.12,87.6,0,2.358,140.7,21.84,0,900
08-Sep-2014 22:30:00,17.74,89.2,0,2.169,134,25.11,0,900
08-Sep-2014 23:00:00,17.76,89.2,0,2.074,131.7,22.49,0,901
08-Sep-2014 23:30:00,17.5,90.7,0,1.682,128.5,21.76,0,901
09-Sep-2014 00:00:00,17.14,91.4,0,1.408,132.6,16.95,0,900
09-Sep-2014 00:30:00,17.28,92.4,0,1.379,152.3,21.86,0,900
09-Sep-2014 01:00:00,17.14,92.8,0,1.655,140.6,25.35,0,899
09-Sep-2014 01:30:00,16.95,91.9,0,1.617,137.8,17.37,0,899
09-Sep-2014 02:00:00,16.92,92.3,0,1.633,138.3,23.67,0,899
09-Sep-2014 02:30:00,16.86,94.8,0,1.353,132.6,21.22,0,899
09-Sep-2014 03:00:00,16.85,94.8,0,1.073,141.4,25.61,0,899
09-Sep-2014 03:30:00,16.9,94.9,0,1.084,129.6,14.73,0,899
09-Sep-2014 04:00:00,16.93,94.7,0,0.905,147.8,24.21,0,899
09-Sep-2014 04:30:00,16.99,93.8,0,0.825,156.2,23.68,0,899
09-Sep-2014 05:00:00,17.02,94.5,0,1.076,164.9,21.86,0,899
09-Sep-2014 05:30:00,16.91,94.7,0,0.958,162.2,27.5,0,899
09-Sep-2014 06:00:00,16.79,95.5,0,1.334,154.4,26.84,0.011,899
09-Sep-2014 06:30:00,16.34,97,0,1.281,165.4,22.44,2.417,899
09-Sep-2014 07:00:00,16.43,95.8,0,1.081,155.5,27.55,34.71,900
09-Sep-2014 07:30:00,16.84,94.5,0,1.372,177.8,23.4,73.14,900
09-Sep-2014 08:00:00,18.05,84.5,0,1.204,165.4,29.43,203.8,901
09-Sep-2014 08:30:00,19.93,78.28,0,1.308,159.5,25.81,337.9,901
09-Sep-2014 09:00:00,21.32,70.89,0,1.703,162.6,29.38,465.4,901
09-Sep-2014 09:30:00,21.94,67.82,0,1.874,150.8,28.65,474,901
09-Sep-2014 10:00:00,23.6,61.71,0,2.038,157.3,29.22,715.5,901
09-Sep-2014 10:30:00,23.35,55.2,0,1.879,162.3,32.77,504.7,901
09-Sep-2014 11:00:00,25.52,51.27,0,2.056,163.3,33.92,805,901
09-Sep-2014 11:30:00,26.67,46.78,0,2.051,175.3,31.31,771.3,901
09-Sep-2014 12:00:00,27.22,44.56,0,2.375,154.3,32.38,761.8,900
09-Sep-2014 12:30:00,28.07,42.26,0,2.141,159.7,23.26,949,900
09-Sep-2014 13:00:00,28.3,39.6,0,2.311,144.7,29.17,988,899
09-Sep-2014 13:30:00,28.74,36.8,0,2.583,168.5,37.18,1005,899
09-Sep-2014 14:00:00,28.59,39.05,0,2.405,168.2,31.79,795.4,898
09-Sep-2014 14:30:00,29.11,36.26,0,2.107,161.2,27.73,839,898
09-Sep-2014 15:00:00,29.03,37.43,0,2.511,151,24.84,699.1,897
09-Sep-2014 15:30:00,29.1,36.77,0,2.021,166.7,39.17,685,897
09-Sep-2014 16:00:00,28.86,42.95,0,2.425,145.1,38.72,561.7,896
09-Sep-2014 16:30:00,27.69,41.07,0,2.437,140.5,29.77,453.9,896
09-Sep-2014 17:00:00,26.87,44.42,0,2.751,129,21.4,302.4,896
09-Sep-2014 17:30:00,26.62,46.45,0,2.074,140.7,28.03,246.3,896
09-Sep-2014 18:00:00,24.96,56.48,0,2.596,126.3,15.91,78.37,897
09-Sep-2014 18:30:00,23.02,62.95,0,3.03,126.5,24.02,11.59,897
09-Sep-2014 19:00:00,21.91,70.61,0,2.869,127.4,20.81,0.861,897
09-Sep-2014 19:30:00,20.83,74.34,0,2.496,129.9,17.5,0,897
09-Sep-2014 20:00:00,20.06,79.39,0,2.615,131.9,18.98,0,897
09-Sep-2014 20:30:00,19.35,83.9,0,2.63,127.6,18.78,0,897
09-Sep-2014 21:00:00,18.59,88.9,0,2.345,133.4,23.58,0,898
09-Sep-2014 21:30:00,17.71,90.3,0,2.727,139,13.51,0,898
09-Sep-2014 22:00:00,17.38,90.5,0,2.461,130.8,18.36,0,899
09-Sep-2014 22:30:00,17.34,89.5,0,2.659,124.2,29.34,0,899
09-Sep-2014 23:00:00,16.75,91.2,0,2.67,130.4,21.58,0,899
09-Sep-2014 23:30:00,16.42,92.4,0,2.702,125.4,17.15,0,899
10-Sep-2014 00:00:00,16.24,93.2,0,2.221,133.7,16.33,0,899
10-Sep-2014 00:30:00,15.98,93.4,0,1.725,123.9,18.75,0,899
10-Sep-2014 01:00:00,15.92,91.3,0,1.871,124.5,18.47,0,898
10-Sep-2014 01:30:00,16,91.9,0,2.506,122.8,21.67,0,898
10-Sep-2014 02:00:00,15.83,93.4,0,2.668,126,19.89,0,898
10-Sep-2014 02:30:00,15.98,92.5,0,2.185,134.5,23.66,0,898
10-Sep-2014 03:00:00,16.24,92.1,0,1.342,145.4,23.87,0,897
10-Sep-2014 03:30:00,16.32,92.9,0,1.347,161.2,28.11,0,897
10-Sep-2014 04:00:00,16.29,92.8,0,1.463,170.5,22.72,0,897
10-Sep-2014 04:30:00,16.32,93.1,0,1.328,161.5,20.16,0,897
10-Sep-2014 05:00:00,16.37,92.7,0,1.103,164.2,23.38,0,898
10-Sep-2014 05:30:00,16.32,94.7,0,1.112,171.8,16.25,0,898
10-Sep-2014 06:00:00,16,97.2,0,1.048,157.7,21.02,0.011,898
10-Sep-2014 06:30:00,15.77,96.3,0,1.012,152.1,20.39,3.665,898
10-Sep-2014 07:00:00,15.39,97.6,0,1.128,179.5,16.52,21.04,898
10-Sep-2014 07:30:00,16.08,89.6,0,1.233,166.4,22.05,120.2,898
10-Sep-2014 08:00:00,18.25,78.92,0,1.525,157.8,27.91,265.3,900
10-Sep-2014 08:30:00,19.77,71.55,0,1.602,160.2,28.66,422.1,900
10-Sep-2014 09:00:00,21.08,62.45,0,1.693,163,23.92,519,900
10-Sep-2014 09:30:00,22.58,60.31,0,2.181,188,28.01,646.7,900
10-Sep-2014 10:00:00,23.65,52,0,1.689,160.2,39.09,721.2,900
10-Sep-2014 10:30:00,24.02,54.27,0,2.131,168,24.97,609.7,900
10-Sep-2014 11:00:00,25.24,47.29,0,2.139,153.4,24.55,726.5,900
10-Sep-2014 11:30:00,25.98,42.01,0,2.378,158.5,30.09,693.3,900
10-Sep-2014 12:00:00,27.27,40.35,0,2.293,163.6,32.96,788,899
10-Sep-2014 12:30:00,27.72,39.14,0,2.304,164.9,30.62,1069,899
10-Sep-2014 13:00:00,28.17,38.11,0,2.32,154.2,37.96,1028,898
10-Sep-2014 13:30:00,28.26,34.71,0,2.133,152.1,34.26,918,898
10-Sep-2014 14:00:00,28.59,34.38,0,2.632,131.9,41.09,969,897
10-Sep-2014 14:30:00,29.25,31.92,0,2.1,140.4,44.41,892,897
10-Sep-2014 15:00:00,29.2,34.46,0,2.486,147.6,41.48,849,896
10-Sep-2014 15:30:00,29.19,33.59,0,2.446,134.6,26.87,732.5,896
10-Sep-2014 16:00:00,28.51,38.23,0,2.39,129.8,41.9,642.3,896
10-Sep-2014 16:30:00,27.89,38.92,0,2.583,124.2,29.45,516.4,896
10-Sep-2014 17:00:00,27.36,38.29,0,2.638,123.4,25.14,393.2,895
10-Sep-2014 17:30:00,26.83,41.05,0,2.233,142,37.77,260,895
10-Sep-2014 18:00:00,25.4,48.62,0,1.931,132.4,27.78,77.86,896
10-Sep-2014 18:30:00,23.51,50.62,0,1.452,144.9,20.92,11.1,896
10-Sep-2014 19:00:00,22.52,53.87,0,1.911,130.2,19.64,0.541,896
10-Sep-2014 19:30:00,21.64,57.95,0,1.866,125.7,15.43,0,896
10-Sep-2014 20:00:00,20.71,68.25,0,2.467,122.3,19.4,0,896
10-Sep-2014 20:30:00,19.53,77.54,0,2.585,122.1,23.31,0,896
10-Sep-2014 21:00:00,18.59,85.4,0,2.535,125.6,26.33,0,897
10-Sep-2014 21:30:00,17.72,87.4,0,1.784,132.7,22.51,0,897
10-Sep-2014 22:00:00,17.31,90.7,0,1.844,132.1,26.86,0,898
10-Sep-2014 22:30:00,16.98,91.4,0,2.5,138.7,19.47,0,898
10-Sep-2014 23:00:00,16.58,91.6,0,2.463,132.6,22.37,0,898
10-Sep-2014 23:30:00,16.3,93.2,0,2.507,119.2,16.25,0,898
11-Sep-2014 00:00:00,16.5,91.3,0,2.282,127.8,17.11,0,898
11-Sep-2014 00:30:00,16.9,90.7,0,2.352,128.9,23.13,0,898
11-Sep-2014 01:00:00,16.98,91.1,0,2.183,129.4,17.4,0,897
11-Sep-2014 01:30:00,16.7,92.1,0,2.126,132.8,24.89,0,897
11-Sep-2014 02:00:00,16.26,92.4,0,1.761,127.6,20.9,0,897
11-Sep-2014 02:30:00,15.49,95.1,0,0.607,170.6,27.94,0,897
11-Sep-2014 03:00:00,15.35,94.3,0,0.972,171.2,24.43,0,897
11-Sep-2014 03:30:00,15.77,93.8,0,1.219,156.7,25.98,0,897
11-Sep-2014 04:00:00,15.61,96.2,0,0.976,150.9,25.59,0,897
11-Sep-2014 04:30:00,14.9,98.4,0,0.677,157.8,16.58,0,897
11-Sep-2014 05:00:00,14.71,98.9,0,0.736,145.5,20.65,0,897
11-Sep-2014 05:30:00,14.56,98.9,0,0.704,153.6,16.52,0,897
11-Sep-2014 06:00:00,14.16,100,0,0.682,161.3,19.89,0.022,898
11-Sep-2014 06:30:00,14.53,100,0,0.7,184.4,19.43,1.95,898
11-Sep-2014 07:00:00,14.86,98.5,0,0.763,194.1,30.38,16.91,898
11-Sep-2014 07:30:00,15.61,93.5,0,0.996,170,31.37,51.02,898
11-Sep-2014 08:00:00,16.8,88.6,0,1.081,149,22.14,111.1,899
11-Sep-2014 08:30:00,17.85,79.08,0,1.506,170.8,24.51,223.4,899
11-Sep-2014 09:00:00,20.68,65.9,0,1.958,167.5,24.31,444.7,901
11-Sep-2014 09:30:00,22.08,58.12,0,2.288,150.1,29.12,707.8,901
11-Sep-2014 10:00:00,23.01,59.01,0,2.126,165.8,32.7,627,901
11-Sep-2014 10:30:00,24,52.88,0,2.227,171.3,36.42,786.7,901
11-Sep-2014 11:00:00,24.86,49.25,0,2.157,173.6,35.88,648.6,900
11-Sep-2014 11:30:00,25.72,42.7,0,2.307,165,28.02,732.8,900
11-Sep-2014 12:00:00,26.75,41.09,0,2.35,146,31.03,823,899
11-Sep-2014 12:30:00,27.45,39.19,0,2.314,174.2,30.34,1016,899
11-Sep-2014 13:00:00,27.91,37.67,0,2.449,150.7,34,1020,898
11-Sep-2014 13:30:00,28.73,35.63,0,2.22,152.9,33.61,951,898
11-Sep-2014 14:00:00,29.04,34.32,0,2.491,152.3,27.66,970,897
11-Sep-2014 14:30:00,29.41,34.82,0,2.399,152.9,29.92,960,897
11-Sep-2014 15:00:00,29.36,34.44,0,2.331,150.9,30.6,772.4,897
11-Sep-2014 15:30:00,28.4,34.86,0,2.991,131,22.9,589.8,897
11-Sep-2014 16:00:00,28.26,35.79,0,2.435,131.9,29.22,563.5,896
11-Sep-2014 16:30:00,27.74,37.19,0,2.446,156.9,28.01,439.8,896
11-Sep-2014 17:00:00,27.06,41.57,0,2.937,125.9,24.03,357,896
11-Sep-2014 17:30:00,25.99,43.3,0,2.243,130.1,25.67,188.6,896
11-Sep-2014 18:00:00,25.11,52.81,0,2.285,136.4,18.26,93.4,897
11-Sep-2014 18:30:00,23.28,54.53,0,2.657,126.8,13.74,13.4,897
11-Sep-2014 19:00:00,22.33,60.49,0,2.582,124.5,24.73,1.048,897
11-Sep-2014 19:30:00,21.35,65.82,0,2.369,125.8,18.93,0,897
11-Sep-2014 20:00:00,20.45,71.53,0,2.6,135.9,17.81,0,898
11-Sep-2014 20:30:00,19.61,75.97,0,2.309,131.6,18.99,0,898
11-Sep-2014 21:00:00,18.86,77.9,0,2.086,139.5,27.09,0,899
11-Sep-2014 21:30:00,18.29,79.42,0,2.19,138,20.14,0,899
11-Sep-2014 22:00:00,17.85,85,0,2.42,137.9,23.67,0,899
11-Sep-2014 22:30:00,17.32,88.6,0,1.801,141.9,29.52,0,899
11-Sep-2014 23:00:00,16.93,90.1,0,1.959,133.6,21.14,0,899
11-Sep-2014 23:30:00,16.66,92.3,0,2.166,126.9,22.03,0,899
12-Sep-2014 00:00:00,16.41,92.5,0,1.851,132.5,17.36,0,899
12-Sep-2014 00:30:00,16.3,92.5,0,1.826,129.2,23.33,0,899
12-Sep-2014 01:00:00,15.94,93.8,0,1.453,123.1,20.14,0,898
12-Sep-2014 01:30:00,15.43,95.3,0,0.622,142.1,24.5,0,898
12-Sep-2014 02:00:00,15,96.8,0,0.701,144.7,20.94,0,898
12-Sep-2014 02:30:00,14.96,97.2,0,0.59,155.6,28.87,0,898
12-Sep-2014 03:00:00,15.4,96.5,0,0.706,164.6,24.57,0,898
12-Sep-2014 03:30:00,15.67,96.6,0,0.951,154.2,26.32,0,898
12-Sep-2014 04:00:00,15.36,98,0,0.876,156.6,25.34,0,897
12-Sep-2014 04:30:00,15.07,98.3,0,0.59,152.5,30.65,0,897
12-Sep-2014 05:00:00,15.08,96.7,0,0.87,136.3,16.86,0,897
12-Sep-2014 05:30:00,14.33,97.7,0,0.745,137.4,22.25,0,897
12-Sep-2014 06:00:00,13.97,98.1,0,0.162,158.2,16.71,0.022,898
12-Sep-2014 06:30:00,14.36,98.1,0,0.335,155,15.09,2.593,898
12-Sep-2014 07:00:00,14.9,96.5,0,0.63,165.1,22.79,20.17,899
12-Sep-2014 07:30:00,16.07,91.2,0,1.257,151.2,24.19,81.5,899
12-Sep-2014 08:00:00,16.92,88.4,0,1.484,145.9,19.59,107.3,899
12-Sep-2014 08:30:00,17.83,81.5,0,1.56,137.8,23.33,176.2,899
12-Sep-2014 09:00:00,19.89,63.89,0,1.282,148.2,23.63,396.4,900
12-Sep-2014 09:30:00,22.07,65.54,0,1.718,161,42.12,487.9,900
12-Sep-2014 10:00:00,22.96,57.78,0,1.881,147.8,35.49,589.4,900
12-Sep-2014 10:30:00,23.97,56.13,0,2.39,137.9,26.26,685.8,900
12-Sep-2014 11:00:00,24.1,52.11,0,2.122,159.2,26.37,594.9,900
12-Sep-2014 11:30:00,25.07,47.45,0,2.197,163.1,22.36,541.6,900
12-Sep-2014 12:00:00,25.22,45.07,0,2.405,163.4,37.32,534.5,899
12-Sep-2014 12:30:00,25.53,45.62,0,2.049,159.2,26.19,693.25,899
12-Sep-2014 13:00:00,26.8,41.99,0,2.22,168,31.69,852,898
12-Sep-2014 13:30:00,27.16,41.12,0,2.105,167.4,36.06,840,898
12-Sep-2014 14:00:00,28.47,34.85,0,2.323,174.7,27.23,1086,898
12-Sep-2014 14:30:00,28.9,35.92,0,2.132,158.6,27.9,929,898
12-Sep-2014 15:00:00,29.69,36.42,0,1.866,163.9,37.78,850,896
12-Sep-2014 15:30:00,29.39,35.51,0,1.997,157.8,31.22,669.1,896
12-Sep-2014 16:00:00,27.78,34.94,0,1.778,165.4,24.6,423.4,896
12-Sep-2014 16:30:00,29.37,33.68,0,1.727,162.3,38.45,629.8,896
12-Sep-2014 17:00:00,28.29,39.06,0,2.643,117.4,22.49,477,896
12-Sep-2014 17:30:00,26.42,49.04,0,3.164,118.3,26.97,261.2,896
12-Sep-2014 18:00:00,24.83,52.33,0,2.684,113.9,19.7,88.7,896
12-Sep-2014 18:30:00,23.19,56.43,0,2.371,133.5,20.96,9.72,896
12-Sep-2014 19:00:00,22.31,59.98,0,2.061,133.3,20.72,0.64,896
12-Sep-2014 19:30:00,21.41,65.3,0,2.252,134.7,21.26,0,896
12-Sep-2014 20:00:00,20.55,70.79,0,2.618,140.6,17.08,0,897
12-Sep-2014 20:30:00,19.61,76.24,0,2.594,137.8,16.95,0,897
12-Sep-2014 21:00:00,18.8,78.05,0,2.736,127.7,16.55,0,898
12-Sep-2014 21:30:00,18.02,77.02,0,2.662,136,20.96,0,898
12-Sep-2014 22:00:00,17.66,81.4,0,2.412,129.5,21.93,0,898
12-Sep-2014 22:30:00,17.31,88.2,0,2.635,130.2,15.06,0,898
12-Sep-2014 23:00:00,17.04,90.4,0,2.593,123.5,18.68,0,898
12-Sep-2014 23:30:00,16.95,90.6,0,2.527,128,16.7,0,898
13-Sep-2014 00:00:00,16.85,91,0,2.421,132.3,21.21,0,898
13-Sep-2014 00:30:00,16.53,91.4,0,2.205,130.6,20.5,0,898
13-Sep-2014 01:00:00,16.28,90.9,0,2.038,120.4,13.89,0,898
13-Sep-2014 01:30:00,15.98,91.1,0,1.958,118.8,15.79,0,898
13-Sep-2014 02:00:00,15.63,92.1,0,2.115,123.1,15.97,0,897
13-Sep-2014 02:30:00,15.58,93.2,0,2.071,114.1,18.65,0,897
13-Sep-2014 03:00:00,15.25,95.4,0,1.887,121.5,22.67,0,897
13-Sep-2014 03:30:00,14.88,96,0,1.799,120,22.66,0,897
13-Sep-2014 04:00:00,14.7,96.6,0,1.664,114.6,18,0,898
13-Sep-2014 04:30:00,14.66,96.8,0,1.289,125.4,14.98,0,898
13-Sep-2014 05:00:00,15.25,94.7,0,1.627,124.5,16.96,0,898
13-Sep-2014 05:30:00,15.62,93.7,0,1.505,126.2,17.73,0,898
13-Sep-2014 06:00:00,15.77,91.8,0,1.358,132.1,15.2,0.011,899
13-Sep-2014 06:30:00,15.98,92.1,0,1.442,136.3,20.69,2.145,899
13-Sep-2014 07:00:00,16.11,91.4,0,1.209,138,30.7,18.1,899
13-Sep-2014 07:30:00,16.42,91.2,0,1.245,142.8,26.99,62.41,899
13-Sep-2014 08:00:00,18.38,77.63,0,1.525,138.9,21.7,255.3,900
13-Sep-2014 08:30:00,18.6,80.9,0,1.426,155.9,28.89,113.7,900
13-Sep-2014 09:00:00,19.89,69.31,0,2.094,139.8,23.39,413.8,901
13-Sep-2014 09:30:00,21.47,64.19,0,2.191,145,22.67,510.7,901
13-Sep-2014 10:00:00,21.55,62.92,0,2.081,151.3,30.47,398.1,901
13-Sep-2014 10:30:00,22.19,57.65,0,2.132,144,30.27,470.8,901
13-Sep-2014 11:00:00,22.57,59.45,0,1.881,160.9,39.5,344.1,900
13-Sep-2014 11:30:00,23.28,53.98,0,1.906,152.2,35.5,475.5,900
13-Sep-2014 12:00:00,24.07,50.01,0,2.276,147.2,27.95,561.3,900
13-Sep-2014 12:30:00,25.09,47.36,0,1.788,163.8,35.85,531.7,900
13-Sep-2014 13:00:00,25.21,46.33,0,1.807,173.3,35.29,532,898
13-Sep-2014 13:30:00,26.35,45.62,0,2,154.1,38.51,492,898
13-Sep-2014 14:00:00,25.96,43.75,0,1.892,152.3,38.38,452,898
13-Sep-2014 14:30:00,26.29,43.37,0,1.757,153.6,33.74,583.55,898
13-Sep-2014 15:00:00,27.39,39.55,0,1.617,159.4,36.03,715.1,897
13-Sep-2014 15:30:00,27.27,41,0,1.765,171.9,38.41,489.6,897
13-Sep-2014 16:00:00,26.21,43.22,0,1.526,155.5,31.57,245.7,897
13-Sep-2014 16:30:00,26.41,41.68,0,1.348,182.2,37.16,295.3,897
13-Sep-2014 17:00:00,26.72,39.72,0,1.493,138.5,37.7,360.9,897
13-Sep-2014 17:30:00,26.35,45.06,0,2.432,123,24.99,262.2,897
13-Sep-2014 18:00:00,25.24,58.27,0,1.969,147.1,23.29,102.2,897
13-Sep-2014 18:30:00,22.73,61.02,0,2.41,129.6,19.19,10.03,897
13-Sep-2014 19:00:00,21.99,64.69,0,2.217,123.6,13.23,0.519,897
13-Sep-2014 19:30:00,20.95,73.2,0,2.5,128,18.07,0,897
13-Sep-2014 20:00:00,19.81,78.41,0,2.717,133.4,21.96,0,898
13-Sep-2014 20:30:00,18.92,82.8,0,2.66,133.9,18.93,0,898
13-Sep-2014 21:00:00,18.24,88.1,0,2.847,125.4,20.68,0,898
13-Sep-2014 21:30:00,17.69,87.6,0,2.877,130.7,18.55,0,898
13-Sep-2014 22:00:00,17.72,86.7,0,3.195,121.3,15.08,0,899
13-Sep-2014 22:30:00,17.31,89.2,0,2.543,129.9,23.55,0,899
13-Sep-2014 23:00:00,16.92,87.7,0,2.665,127.2,21.37,0,899
13-Sep-2014 23:30:00,16.66,89.2,0,2.69,125.7,14.54,0,899
14-Sep-2014 00:00:00,16.44,92.1,0,2.518,129.8,18.86,0,899
14-Sep-2014 00:30:00,16.16,92.6,0,1.901,126.2,18.03,0,899
14-Sep-2014 01:00:00,16.03,94,0,1.835,134.6,21.74,0,899
14-Sep-2014 01:30:00,16.04,93.5,0,1.763,130.5,14.98,0,899
14-Sep-2014 02:00:00,16.1,94.8,0,1.713,125.5,16.65,0,898
14-Sep-2014 02:30:00,16.06,93.5,0,1.02,139.5,24.19,0,898
14-Sep-2014 03:00:00,16.26,93.7,0,1.096,141.9,23.51,0,898
14-Sep-2014 03:30:00,16.29,93.6,0,1.34,139.8,17.52,0,898
14-Sep-2014 04:00:00,16.21,93.1,0,0.669,148.1,22.54,0,898
14-Sep-2014 04:30:00,16.06,94.1,0,0.635,150.2,17.83,0,898
14-Sep-2014 05:00:00,15.89,96.2,0,0.68,149,20.33,0,899
14-Sep-2014 05:30:00,15.86,96.9,0,0.862,153.9,23.62,0,899
14-Sep-2014 06:00:00,15.85,97.2,0,0.636,145.3,23.89,0.033,899
14-Sep-2014 06:30:00,15.32,97.5,0,0.635,138.7,21.35,4.211,899
14-Sep-2014 07:00:00,15.44,93.5,0,0.943,125,12.11,47.47,899
14-Sep-2014 07:30:00,17.34,83.5,0,1.352,135.1,18.61,150.1,899
14-Sep-2014 08:00:00,19.03,75.13,0,1.758,133,26.04,267,900
14-Sep-2014 08:30:00,19.93,74.47,0,1.965,142.7,21.72,345.1,900
14-Sep-2014 09:00:00,21.16,63.82,0,1.979,147.3,32.36,467.3,900
14-Sep-2014 09:30:00,22.93,60.67,0,2.298,148.5,21.21,689.4,900
14-Sep-2014 10:00:00,23.63,53.44,0,2.197,147.7,30.65,744.5,900
14-Sep-2014 10:30:00,24.95,48.74,0,2.422,144,37.57,835,900
14-Sep-2014 11:00:00,25.69,46.41,0,2.072,165.3,29.82,713.6,900
14-Sep-2014 11:30:00,25.2,49.37,0,2.11,169.3,35.73,577.5,900
14-Sep-2014 12:00:00,26.96,42.99,0,1.983,153.5,30.72,918,899
14-Sep-2014 12:30:00,27.23,41.28,0,2.156,142.9,32.35,871,899
14-Sep-2014 13:00:00,27.71,40.28,0,2.368,137.1,27.22,763,898
14-Sep-2014 13:30:00,27.32,40.53,0,2.228,134.3,28.36,655,898
14-Sep-2014 14:00:00,27.58,39.95,0,1.794,144.6,34.67,547,897
14-Sep-2014 14:30:00,27.92,39.47,0,1.888,139.8,36.38,581.6,897
14-Sep-2014 15:00:00,28.67,39.36,0,2.28,127,35.25,788.5,896
14-Sep-2014 15:30:00,27.34,38.95,0,1.71,139.8,23.45,299.2,896
14-Sep-2014 16:00:00,27.24,41.79,0,2.081,134.3,37.69,313.3,896
14-Sep-2014 16:30:00,26.44,41.16,0,1.973,123.9,31.11,179.2,896
14-Sep-2014 17:00:00,26.54,43.96,0,1.763,146,31.82,182,896
14-Sep-2014 17:30:00,25.69,46.77,0,2.456,123.2,21.08,152.2,896
14-Sep-2014 18:00:00,25.14,50.31,0,1.858,144.8,25.35,86.4,897
14-Sep-2014 18:30:00,23.93,52.57,0,2.116,125.3,21.63,11.18,897
14-Sep-2014 19:00:00,23.24,56.49,0,2.143,120.5,13.84,0.497,897
14-Sep-2014 19:30:00,22.32,57.57,0,2.159,121.1,20.77,0,897
14-Sep-2014 20:00:00,21.52,61.65,0,2.199,129.3,23.54,0,898
14-Sep-2014 20:30:00,20.63,64.85,0,2.19,130,25.68,0,898
14-Sep-2014 21:00:00,19.85,67.04,0,2.147,127,28.38,0,898
14-Sep-2014 21:30:00,19.13,67.53,0,2.023,125.5,25.2,0,898
14-Sep-2014 22:00:00,18.72,69.11,0,2.199,131,27.28,0,899
14-Sep-2014 22:30:00,18.33,70.69,0,1.85,139,24.09,0,899
14-Sep-2014 23:00:00,18,72.75,0,1.739,126,18.46,0,899
