id,device_identifier,ts_generation,co2,humidity,pressure,temperature,battery
159918,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692915764817,592,65.5,1009.4,24.6,NULL
159936,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692916364767,608,66,1009.4,24.2,NULL
159955,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692916964715,517,63.5,1009.3,24.2,NULL
159973,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692917564739,529,61.5,1009.1,24.1,NULL
159991,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692918164700,534,65,1009.2,23.8,NULL
160009,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692918764682,545,64,1009.2,23.8,NULL
160027,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692919364644,580,67,1009.2,23.6,NULL
160045,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692919964586,541,65,1009.3,23.3,NULL
160062,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692920564583,518,63,1009.3,23.7,NULL
160080,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692921164588,519,63,1009.3,23.7,NULL
160098,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692921764512,533,64.5,1009.2,23.5,NULL
160117,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692922364494,505,63.5,1009.2,23.6,NULL
160136,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692922964472,535,65.5,1009.1,23.1,NULL
160154,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692923564404,507,63,1009.1,23.1,NULL
160171,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692924164398,479,61.5,1009,23.6,NULL
160189,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692924764381,507,61,1009,23.8,NULL
160208,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692925364332,487,60.5,1008.9,23.8,NULL
160226,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692925964323,482,60.5,1008.8,23.9,NULL
160245,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692926564285,486,59,1009,24,NULL
160262,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692927164241,501,60,1008.9,24.1,NULL
160281,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692927764256,482,59.5,1009,23.8,NULL
160299,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692928364213,523,61.5,1009,23.4,NULL
160318,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692928964161,514,62,1009,22.9,NULL
160336,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692929564148,525,65.5,1009.1,22.7,NULL
160355,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692930164124,516,67.5,1009.3,22.2,NULL
160372,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692930764074,550,68.5,1009.2,21.7,NULL
160392,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692931364072,545,69.5,1009.2,21.3,NULL
160410,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692931964028,538,70,1009.1,21.1,NULL
160429,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692932563992,603,74,1009.1,20.7,NULL
160447,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692933163976,570,72,1009.1,20.6,NULL
160466,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692933763944,644,75.5,1009.2,20.3,NULL
160483,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692934363876,559,75,1009.2,20.1,NULL
160502,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692934963848,581,75,1009.2,20.2,NULL
160520,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692935563858,551,75,1009.3,20.1,NULL
160539,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692936163811,598,77.5,1009.3,19.8,NULL
160556,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692936763818,582,75.5,1009.2,19.6,NULL
160575,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692937363786,556,76.5,1009.2,19.8,NULL
160593,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692937963716,526,76.5,1009.3,19.8,NULL
160612,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692938563747,562,75.5,1009.2,20.2,NULL
160630,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692939163676,544,73,1009.3,20.2,NULL
160650,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692939765352,518,73,1009.3,20.4,NULL
160668,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692940363625,517,72.5,1009.3,20.8,NULL
160686,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692940963615,529,72.5,1009.3,21.3,NULL
160704,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692941563539,513,69.5,1009.3,22.3,NULL
160722,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692942163533,488,64.5,1009.4,24.3,NULL
160740,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692942763510,485,61.5,1009.5,25.4,NULL
160759,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692943363475,494,58,1009.5,26.8,NULL
160776,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692943963454,451,55,1009.3,27.7,NULL
160794,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692944563423,481,52,1009.4,28.7,NULL
160812,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692945163358,486,51.5,1009.4,29.7,NULL
160831,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692945763369,463,51.5,1009.5,30,NULL
160846,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692946363333,469,48.5,1009.4,31.1,NULL
160863,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692946963265,467,44.5,1009.5,32.2,NULL
160882,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692947563281,481,45,1009.3,33.3,NULL
160898,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692948163260,497,42.5,1009.3,34.3,NULL
160915,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692948763193,480,41,1009.2,35.3,NULL
160934,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692949363195,492,40,1009.2,35.9,NULL
160952,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692949963159,510,37,1009.2,36.6,NULL
160970,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692950563141,464,38.5,1009.1,36.6,NULL
160989,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692951163127,465,38,1009,37.3,NULL
161008,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692951763089,477,36,1008.9,37.4,NULL
161027,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692952363027,480,36,1008.9,37.5,NULL
161044,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692952963037,448,36.5,1008.8,37.8,NULL
161062,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692953563009,492,36.5,1008.7,37.7,NULL
161080,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692954162974,472,35.5,1008.7,38.3,NULL
161099,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692954762970,478,35.5,1008.6,38.4,NULL
161117,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692955362976,471,36.5,1008.6,39.1,NULL
161136,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692955962890,478,35.5,1008.5,39.2,NULL
161154,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692956562897,437,35.5,1008.4,39.3,NULL
161173,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692957162881,438,34,1008.3,39.9,NULL
161189,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692957762832,457,34.5,1008.2,40.1,NULL
161209,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692958362829,472,32.5,1008,40.4,NULL
161227,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692958962818,467,35,1007.9,40.6,NULL
161246,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692959562756,472,34.5,1007.8,40.5,NULL
161262,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692960162746,441,32.5,1007.7,40.3,NULL
161280,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692960762758,482,33,1007.6,40.5,NULL
161298,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692961364420,450,32,1007.5,40.4,NULL
161317,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692961962710,456,28,1007.3,41.1,NULL
161335,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692962562682,474,30.5,1007.1,41.1,NULL
161354,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692963162641,469,29,1007.1,41.7,NULL
161371,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692963762627,445,30,1006.9,41.7,NULL
161390,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692964362619,442,29.5,1006.7,41.5,NULL
161408,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692964962589,433,31.5,1006.7,42,NULL
161427,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692965562587,455,29,1006.6,41.9,NULL
161445,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692966162508,443,30,1006.4,42,NULL
161464,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692966762519,467,30.5,1006.3,42,NULL
161483,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692967362514,453,31.5,1006.1,42,NULL
161502,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692967962500,417,28.5,1006,42.1,NULL
161520,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692968562471,437,30.5,1006,42.1,NULL
161539,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692969162445,437,32.5,1006,41.6,NULL
161557,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692969762456,432,32.5,1005.8,42.1,NULL
161576,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692970362405,421,26,1005.7,41.8,NULL
161593,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692970962399,420,26,1005.7,41.4,NULL
161613,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692971562385,427,26.5,1005.5,41.4,NULL
161631,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692972162362,453,26,1005.5,41.4,NULL
161650,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692972762354,421,25.5,1005.4,40.9,NULL
161668,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692973362272,434,26.5,1005.3,41.2,NULL
161687,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692973962274,444,27,1005.3,40.9,NULL
161705,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692974562253,417,25.5,1005.2,40.9,NULL
161724,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692975162246,437,26,1005.2,40.8,NULL
161742,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692975762229,435,26,1005,40.7,NULL
161762,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692976362213,453,26,1005,40.4,NULL
161779,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692976962205,422,27,1005,40.6,NULL
161798,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692977562132,439,26,1004.9,40.1,NULL
161816,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692978162151,428,26,1004.9,39.6,NULL
161835,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692978762123,431,26,1004.9,39.3,NULL
161853,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692979363801,450,26.5,1004.9,39.1,NULL
161872,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692979962092,425,27,1004.8,38.8,NULL
161889,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692980562053,425,26.5,1004.9,38.6,NULL
161908,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692981161995,402,26,1004.9,38.1,NULL
161926,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692981762009,409,28,1004.9,37.8,NULL
161944,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692982361989,435,27.5,1004.8,37.2,NULL
161980,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692983561935,455,28.5,1004.9,36.1,NULL
161998,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692984161903,418,28.5,1004.9,35.5,NULL
162017,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692984761851,423,29.5,1004.9,34.9,NULL
162035,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692985361835,436,30.5,1005.1,34.1,NULL
162054,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692985961823,438,31.5,1005.2,33.3,NULL
162072,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692986561793,432,33.5,1005.4,32.1,NULL
162091,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692987161796,439,36,1005.5,31.3,NULL
162109,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692987761706,459,39.5,1005.7,30,NULL
162127,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692988361684,443,37.5,1005.9,29.5,NULL
162145,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692988961682,454,38,1006,29.5,NULL
162164,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692989561657,441,37.5,1006,29.7,NULL
162182,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692990161615,430,38.5,1006.1,29.4,NULL
162200,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692990761603,456,38.5,1006.1,29,NULL
162218,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692991361573,444,39,1006.2,28.8,NULL
162237,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692991961519,458,41,1006.2,28.4,NULL
162255,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692992561524,431,41,1006.1,28,NULL
162274,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692993161480,441,40,1006.1,27.7,NULL
162292,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692993761431,447,42,1006.1,27.5,NULL
162312,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692994361428,463,43.5,1006.2,26.9,NULL
162329,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692994961400,502,46.5,1006.2,26,NULL
162348,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692995561337,500,48.5,1006.2,25.2,NULL
162366,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692996161334,521,49.5,1006.4,24.3,NULL
162385,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692996761316,490,49,1006.4,23.7,100
162403,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692997361268,481,46.5,1006.5,24.1,NULL
162422,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692997961250,458,44.5,1006.5,24.9,NULL
162439,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692998561230,470,48,1006.6,24.7,NULL
162458,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692999161150,454,44.5,1006.6,24.7,NULL
162476,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692999761144,449,39.5,1006.6,26.5,NULL
162495,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693000361128,446,37.5,1006.7,27.6,NULL
162513,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693000961102,455,38,1006.7,27.6,NULL
162532,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693001561074,451,39,1006.9,27.2,NULL
162550,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693002161086,449,39,1006.7,27.1,NULL
162568,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693002760989,430,38.5,1006.7,27,NULL
162587,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693003360988,440,39,1006.6,27,NULL
162606,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693003960960,454,39.5,1006.7,26.5,NULL
162624,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693004560920,458,42,1006.7,26,NULL
162643,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693005160900,463,44,1006.4,25.3,NULL
162661,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693005760874,474,44.5,1006.6,24.5,NULL
162680,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693006360860,507,50.5,1006.5,23.7,NULL
162698,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693006960812,467,50.5,1006.4,23.1,NULL
162717,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693007560788,465,51.5,1006.5,22.7,NULL
162735,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693008160732,495,52,1006.6,22.3,NULL
162753,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693008760735,514,55.5,1006.6,21.6,NULL
162771,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693009360685,503,56,1006.6,21.3,NULL
162788,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693009960639,492,56,1006.5,21.1,NULL
162806,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693010560629,525,58,1006.6,21,NULL
162825,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693011160611,500,57,1006.6,20.9,NULL
162843,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693011762279,522,60,1006.5,20.4,NULL
162863,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693012360551,513,58.5,1006.5,20.2,NULL
162899,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693013560470,575,66,1006.5,19.7,NULL
162917,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693014160452,556,66.5,1006.3,19.4,NULL
162936,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693014760448,529,61.5,1006.4,19.5,NULL
162954,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693015360397,557,61.5,1006.6,19.4,NULL
162973,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693015960376,546,64.5,1006.6,19.1,NULL
162991,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693016560349,558,63.5,1006.8,19.2,NULL
163010,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693017160295,576,68,1006.8,18.8,NULL
163028,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693017760287,596,69.5,1006.9,18.8,NULL
163046,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693018360211,596,69,1006.8,18.4,NULL
163064,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693018960223,564,68,1006.8,18.5,NULL
163083,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693019560217,574,70,1006.5,18.3,NULL
163101,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693020160189,540,69.5,1006.5,18.6,NULL
163120,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693020760127,569,70,1006.7,18.5,NULL
163139,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693021360106,542,67.5,1006.9,18.6,NULL
163158,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693021960093,530,69.5,1006.9,18.5,NULL
163176,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693022560054,527,71.5,1007,18.4,NULL
163195,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693023160040,510,71,1007,18.5,NULL
163213,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693023760004,519,70.5,1007.1,18.8,NULL
163231,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693024359959,525,72,1007,18.7,NULL
163248,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693024959944,517,73,1007.1,18.6,NULL
163266,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693025559890,566,72.5,1007.2,18.7,NULL
163284,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693026159890,537,74.5,1007.3,18.7,NULL
163303,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693026759841,522,73,1007.5,19.1,NULL
163320,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693027359833,504,71,1007.7,20.1,NULL
163339,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693027959783,503,68.5,1007.7,21.4,NULL
163357,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693028559778,497,64.5,1007.6,22.9,NULL
163376,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693029159748,484,58,1007.5,24.4,NULL
163394,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693029759718,488,53.5,1007.7,26,NULL
163413,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693030359694,468,47.5,1007.5,27.6,NULL
163431,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693030959660,451,46,1007.5,29.1,NULL
163449,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693031559606,466,41,1007.4,30.4,NULL
